"id","created_at","updated_at","form","hin","hin_1","hin_2","hin_3","katsu_kei","katsu_kata","genkei","yomi","hatsu","history_id","category_id","genre_id","user_id"
"87932","04/15/2015 08:54:34","04/15/2015 08:54:34","れ","動詞","接尾","*","*","一段","連用形","れる","レ","レ","623","6","3",NULL
"87933","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"87934","04/15/2015 08:54:34","04/15/2015 08:54:34","イマド・ムグニヤ","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87935","04/15/2015 08:54:34","04/15/2015 08:54:34","（","記号","括弧開","*","*","*","*","（","（","（","623","6","3",NULL
"87936","04/15/2015 08:54:34","04/15/2015 08:54:34","Imad","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"87937","04/15/2015 08:54:34","04/15/2015 08:54:34","Mughniyeh","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87938","04/15/2015 08:54:34","04/15/2015 08:54:34","）","記号","括弧閉","*","*","*","*","）","）","）","623","6","3",NULL
"87939","04/15/2015 08:54:34","04/15/2015 08:54:34","司令","名詞","サ変接続","*","*","*","*","司令","シレイ","シレイ","623","6","3",NULL
"87940","04/15/2015 08:54:34","04/15/2015 08:54:34","官","名詞","接尾","一般","*","*","*","官","カン","カン","623","6","3",NULL
"87941","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"87942","04/15/2015 08:54:34","04/15/2015 08:54:34","息子","名詞","一般","*","*","*","*","息子","ムスコ","ムスコ","623","6","3",NULL
"87943","04/15/2015 08:54:34","04/15/2015 08:54:34","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","623","6","3",NULL
"87944","04/15/2015 08:54:34","04/15/2015 08:54:34","含ま","動詞","自立","*","*","五段・マ行","未然形","含む","フクマ","フクマ","623","6","3",NULL
"87945","04/15/2015 08:54:34","04/15/2015 08:54:34","れ","動詞","接尾","*","*","一段","連用形","れる","レ","レ","623","6","3",NULL
"87946","04/15/2015 08:54:34","04/15/2015 08:54:34","て","助詞","接続助詞","*","*","*","*","て","テ","テ","623","6","3",NULL
"87947","04/15/2015 08:54:34","04/15/2015 08:54:34","い","動詞","非自立","*","*","一段","連用形","いる","イ","イ","623","6","3",NULL
"87948","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"87949","04/15/2015 08:54:34","04/15/2015 08:54:34","。","記号","句点","*","*","*","*","。","。","。","623","6","3",NULL
"87950","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87951","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87952","04/15/2015 08:54:34","04/15/2015 08:54:34","ヒズボラ","名詞","固有名詞","組織","*","*","*","ヒズボラ","ヒズボラ","ヒズボラ","623","6","3",NULL
"87953","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"87954","04/15/2015 08:54:34","04/15/2015 08:54:34","「","記号","括弧開","*","*","*","*","「","「","「","623","6","3",NULL
"87955","04/15/2015 08:54:34","04/15/2015 08:54:34","イスラエル","名詞","固有名詞","地域","国","*","*","イスラエル","イスラエル","イスラエル","623","6","3",NULL
"87956","04/15/2015 08:54:34","04/15/2015 08:54:34","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","623","6","3",NULL
"87957","04/15/2015 08:54:34","04/15/2015 08:54:34","司令","名詞","サ変接続","*","*","*","*","司令","シレイ","シレイ","623","6","3",NULL
"87958","04/15/2015 08:54:34","04/15/2015 08:54:34","官","名詞","接尾","一般","*","*","*","官","カン","カン","623","6","3",NULL
"87959","04/15/2015 08:54:34","04/15/2015 08:54:34","を","助詞","格助詞","一般","*","*","*","を","ヲ","ヲ","623","6","3",NULL
"87960","04/15/2015 08:54:34","04/15/2015 08:54:34","暗殺","名詞","サ変接続","*","*","*","*","暗殺","アンサツ","アンサツ","623","6","3",NULL
"87961","04/15/2015 08:54:34","04/15/2015 08:54:34","」","記号","括弧閉","*","*","*","*","」","」","」","623","6","3",NULL
"87962","04/15/2015 08:54:34","04/15/2015 08:54:34","（","記号","括弧開","*","*","*","*","（","（","（","623","6","3",NULL
"87963","04/15/2015 08:54:34","04/15/2015 08:54:34","2013","名詞","数","*","*","*","*","*","*","*","623","6","3",NULL
"87964","04/15/2015 08:54:34","04/15/2015 08:54:34","年","名詞","接尾","助数詞","*","*","*","年","ネン","ネン","623","6","3",NULL
"87965","04/15/2015 08:54:34","04/15/2015 08:54:34","12","名詞","数","*","*","*","*","*","*","*","623","6","3",NULL
"87966","04/15/2015 08:54:34","04/15/2015 08:54:34","月","名詞","一般","*","*","*","*","月","ツキ","ツキ","623","6","3",NULL
"87967","04/15/2015 08:54:34","04/15/2015 08:54:34","）","記号","括弧閉","*","*","*","*","）","）","）","623","6","3",NULL
"87968","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87969","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87970","04/15/2015 08:54:34","04/15/2015 08:54:34","　","記号","空白","*","*","*","*","　","　","　","623","6","3",NULL
"87971","04/15/2015 08:54:34","04/15/2015 08:54:34","イスラエル","名詞","固有名詞","地域","国","*","*","イスラエル","イスラエル","イスラエル","623","6","3",NULL
"87972","04/15/2015 08:54:34","04/15/2015 08:54:34","治安","名詞","一般","*","*","*","*","治安","チアン","チアン","623","6","3",NULL
"87973","04/15/2015 08:54:34","04/15/2015 08:54:34","筋","名詞","接尾","一般","*","*","*","筋","スジ","スジ","623","6","3",NULL
"87974","04/15/2015 08:54:34","04/15/2015 08:54:34","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","623","6","3",NULL
"87975","04/15/2015 08:54:34","04/15/2015 08:54:34","AFP","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"87976","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"87977","04/15/2015 08:54:34","04/15/2015 08:54:34","取材","名詞","サ変接続","*","*","*","*","取材","シュザイ","シュザイ","623","6","3",NULL
"87978","04/15/2015 08:54:34","04/15/2015 08:54:34","に対し","助詞","格助詞","連語","*","*","*","に対し","ニタイシ","ニタイシ","623","6","3",NULL
"87979","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"87980","04/15/2015 08:54:34","04/15/2015 08:54:34","ゴラン高原","名詞","固有名詞","一般","*","*","*","ゴラン高原","ゴランコウゲン","ゴランコーゲン","623","6","3",NULL
"87981","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"87982","04/15/2015 08:54:34","04/15/2015 08:54:34","クネイトラ","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"87983","04/15/2015 08:54:34","04/15/2015 08:54:34","（","記号","括弧開","*","*","*","*","（","（","（","623","6","3",NULL
"87984","04/15/2015 08:54:34","04/15/2015 08:54:34","Quneitra","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"87985","04/15/2015 08:54:34","04/15/2015 08:54:34","）","記号","括弧閉","*","*","*","*","）","）","）","623","6","3",NULL
"87986","04/15/2015 08:54:34","04/15/2015 08:54:34","近く","名詞","副詞可能","*","*","*","*","近く","チカク","チカク","623","6","3",NULL
"87987","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助詞","格助詞","一般","*","*","*","で","デ","デ","623","6","3",NULL
"87988","04/15/2015 08:54:34","04/15/2015 08:54:34","「","記号","括弧開","*","*","*","*","「","「","「","623","6","3",NULL
"87989","04/15/2015 08:54:34","04/15/2015 08:54:34","テロリスト","名詞","一般","*","*","*","*","テロリスト","テロリスト","テロリスト","623","6","3",NULL
"87990","04/15/2015 08:54:34","04/15/2015 08:54:34","」","記号","括弧閉","*","*","*","*","」","」","」","623","6","3",NULL
"87991","04/15/2015 08:54:34","04/15/2015 08:54:34","を","助詞","格助詞","一般","*","*","*","を","ヲ","ヲ","623","6","3",NULL
"87992","04/15/2015 08:54:34","04/15/2015 08:54:34","ヘリコプター","名詞","一般","*","*","*","*","ヘリコプター","ヘリコプター","ヘリコプター","623","6","3",NULL
"87993","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助詞","格助詞","一般","*","*","*","で","デ","デ","623","6","3",NULL
"87994","04/15/2015 08:54:34","04/15/2015 08:54:34","空爆","名詞","サ変接続","*","*","*","*","空爆","クウバク","クーバク","623","6","3",NULL
"87995","04/15/2015 08:54:34","04/15/2015 08:54:34","し","動詞","自立","*","*","サ変・スル","連用形","する","シ","シ","623","6","3",NULL
"87996","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"87997","04/15/2015 08:54:34","04/15/2015 08:54:34","と","助詞","格助詞","引用","*","*","*","と","ト","ト","623","6","3",NULL
"87998","04/15/2015 08:54:34","04/15/2015 08:54:34","明らか","名詞","形容動詞語幹","*","*","*","*","明らか","アキラカ","アキラカ","623","6","3",NULL
"87999","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88000","04/15/2015 08:54:34","04/15/2015 08:54:34","し","動詞","自立","*","*","サ変・スル","連用形","する","シ","シ","623","6","3",NULL
"88001","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"88002","04/15/2015 08:54:34","04/15/2015 08:54:34","。","記号","句点","*","*","*","*","。","。","。","623","6","3",NULL
"88003","04/15/2015 08:54:34","04/15/2015 08:54:34","その後","名詞","副詞可能","*","*","*","*","その後","ソノゴ","ソノゴ","623","6","3",NULL
"88004","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"88005","04/15/2015 08:54:34","04/15/2015 08:54:34","ヒズボラ","名詞","固有名詞","組織","*","*","*","ヒズボラ","ヒズボラ","ヒズボラ","623","6","3",NULL
"88006","04/15/2015 08:54:34","04/15/2015 08:54:34","系","名詞","接尾","一般","*","*","*","系","ケイ","ケイ","623","6","3",NULL
"88007","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88008","04/15/2015 08:54:34","04/15/2015 08:54:34","テレビ局","名詞","一般","*","*","*","*","テレビ局","テレビキョク","テレビキョク","623","6","3",NULL
"88009","04/15/2015 08:54:34","04/15/2015 08:54:34","アルマナル","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88010","04/15/2015 08:54:34","04/15/2015 08:54:34","（","記号","括弧開","*","*","*","*","（","（","（","623","6","3",NULL
"88011","04/15/2015 08:54:34","04/15/2015 08:54:34","Al","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"88012","04/15/2015 08:54:34","04/15/2015 08:54:34","-","名詞","サ変接続","*","*","*","*","*","*","*","623","6","3",NULL
"88013","04/15/2015 08:54:34","04/15/2015 08:54:34","Manar","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"88014","04/15/2015 08:54:34","04/15/2015 08:54:34","）","記号","括弧閉","*","*","*","*","）","）","）","623","6","3",NULL
"88015","04/15/2015 08:54:34","04/15/2015 08:54:34","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","623","6","3",NULL
"88016","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"88017","04/15/2015 08:54:34","04/15/2015 08:54:34","「","記号","括弧開","*","*","*","*","「","「","「","623","6","3",NULL
"88018","04/15/2015 08:54:34","04/15/2015 08:54:34","ヒズボラ","名詞","固有名詞","組織","*","*","*","ヒズボラ","ヒズボラ","ヒズボラ","623","6","3",NULL
"88019","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88020","04/15/2015 08:54:34","04/15/2015 08:54:34","聖戦","名詞","一般","*","*","*","*","聖戦","セイセン","セイセン","623","6","3",NULL
"88021","04/15/2015 08:54:34","04/15/2015 08:54:34","士","名詞","接尾","一般","*","*","*","士","シ","シ","623","6","3",NULL
"88022","04/15/2015 08:54:34","04/15/2015 08:54:34","グループ","名詞","一般","*","*","*","*","グループ","グループ","グループ","623","6","3",NULL
"88023","04/15/2015 08:54:34","04/15/2015 08:54:34","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","623","6","3",NULL
"88024","04/15/2015 08:54:34","04/15/2015 08:54:34","クネイトラ","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88025","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88026","04/15/2015 08:54:34","04/15/2015 08:54:34","ユダヤ","名詞","固有名詞","地域","一般","*","*","ユダヤ","ユダヤ","ユダヤ","623","6","3",NULL
"88027","04/15/2015 08:54:34","04/15/2015 08:54:34","主義","名詞","一般","*","*","*","*","主義","シュギ","シュギ","623","6","3",NULL
"88028","04/15/2015 08:54:34","04/15/2015 08:54:34","者","名詞","接尾","一般","*","*","*","者","シャ","シャ","623","6","3",NULL
"88029","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88030","04/15/2015 08:54:34","04/15/2015 08:54:34","ロケット","名詞","一般","*","*","*","*","ロケット","ロケット","ロケット","623","6","3",NULL
"88031","04/15/2015 08:54:34","04/15/2015 08:54:34","攻撃","名詞","サ変接続","*","*","*","*","攻撃","コウゲキ","コーゲキ","623","6","3",NULL
"88032","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助詞","格助詞","一般","*","*","*","で","デ","デ","623","6","3",NULL
"88033","04/15/2015 08:54:34","04/15/2015 08:54:34","殉死","名詞","サ変接続","*","*","*","*","殉死","ジュンシ","ジュンシ","623","6","3",NULL
"88034","04/15/2015 08:54:34","04/15/2015 08:54:34","し","動詞","自立","*","*","サ変・スル","連用形","する","シ","シ","623","6","3",NULL
"88035","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"88036","04/15/2015 08:54:34","04/15/2015 08:54:34","」","記号","括弧閉","*","*","*","*","」","」","」","623","6","3",NULL
"88037","04/15/2015 08:54:34","04/15/2015 08:54:34","と","助詞","格助詞","引用","*","*","*","と","ト","ト","623","6","3",NULL
"88038","04/15/2015 08:54:34","04/15/2015 08:54:34","伝え","動詞","自立","*","*","一段","連用形","伝える","ツタエ","ツタエ","623","6","3",NULL
"88039","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"88040","04/15/2015 08:54:34","04/15/2015 08:54:34","。","記号","句点","*","*","*","*","。","。","。","623","6","3",NULL
"88041","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88042","04/15/2015 08:54:34","04/15/2015 08:54:34","
","記号","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88043","04/15/2015 08:54:34","04/15/2015 08:54:34","　","記号","空白","*","*","*","*","　","　","　","623","6","3",NULL
"88044","04/15/2015 08:54:34","04/15/2015 08:54:34","ヒズボラ","名詞","固有名詞","組織","*","*","*","ヒズボラ","ヒズボラ","ヒズボラ","623","6","3",NULL
"88045","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88046","04/15/2015 08:54:34","04/15/2015 08:54:34","近い","形容詞","自立","*","*","形容詞・アウオ段","基本形","近い","チカイ","チカイ","623","6","3",NULL
"88047","04/15/2015 08:54:34","04/15/2015 08:54:34","筋","名詞","一般","*","*","*","*","筋","スジ","スジ","623","6","3",NULL
"88048","04/15/2015 08:54:34","04/15/2015 08:54:34","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","623","6","3",NULL
"88049","04/15/2015 08:54:34","04/15/2015 08:54:34","AFP","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88050","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88051","04/15/2015 08:54:34","04/15/2015 08:54:34","伝え","動詞","自立","*","*","一段","連用形","伝える","ツタエ","ツタエ","623","6","3",NULL
"88052","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"88053","04/15/2015 08:54:34","04/15/2015 08:54:34","ところ","名詞","非自立","副詞可能","*","*","*","ところ","トコロ","トコロ","623","6","3",NULL
"88054","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助詞","格助詞","一般","*","*","*","で","デ","デ","623","6","3",NULL
"88055","04/15/2015 08:54:34","04/15/2015 08:54:34","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","623","6","3",NULL
"88056","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"88057","04/15/2015 08:54:34","04/15/2015 08:54:34","死者","名詞","一般","*","*","*","*","死者","シシャ","シシャ","623","6","3",NULL
"88058","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88059","04/15/2015 08:54:34","04/15/2015 08:54:34","中","名詞","非自立","副詞可能","*","*","*","中","ナカ","ナカ","623","6","3",NULL
"88060","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88061","04/15/2015 08:54:34","04/15/2015 08:54:34","は","助詞","係助詞","*","*","*","*","は","ハ","ワ","623","6","3",NULL
"88062","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"88063","04/15/2015 08:54:34","04/15/2015 08:54:34","ヒズボラ","名詞","固有名詞","組織","*","*","*","ヒズボラ","ヒズボラ","ヒズボラ","623","6","3",NULL
"88064","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88065","04/15/2015 08:54:34","04/15/2015 08:54:34","シリア","名詞","固有名詞","地域","国","*","*","シリア","シリア","シリア","623","6","3",NULL
"88066","04/15/2015 08:54:34","04/15/2015 08:54:34","と","助詞","並立助詞","*","*","*","*","と","ト","ト","623","6","3",NULL
"88067","04/15/2015 08:54:34","04/15/2015 08:54:34","イラク","名詞","固有名詞","地域","国","*","*","イラク","イラク","イラク","623","6","3",NULL
"88068","04/15/2015 08:54:34","04/15/2015 08:54:34","内","名詞","接尾","一般","*","*","*","内","ナイ","ナイ","623","6","3",NULL
"88069","04/15/2015 08:54:34","04/15/2015 08:54:34","活動","名詞","サ変接続","*","*","*","*","活動","カツドウ","カツドー","623","6","3",NULL
"88070","04/15/2015 08:54:34","04/15/2015 08:54:34","の","助詞","連体化","*","*","*","*","の","ノ","ノ","623","6","3",NULL
"88071","04/15/2015 08:54:34","04/15/2015 08:54:34","責任","名詞","一般","*","*","*","*","責任","セキニン","セキニン","623","6","3",NULL
"88072","04/15/2015 08:54:34","04/15/2015 08:54:34","者","名詞","接尾","一般","*","*","*","者","シャ","シャ","623","6","3",NULL
"88073","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助動詞","*","*","*","特殊・ダ","連用形","だ","デ","デ","623","6","3",NULL
"88074","04/15/2015 08:54:34","04/15/2015 08:54:34","ある","助動詞","*","*","*","五段・ラ行アル","基本形","ある","アル","アル","623","6","3",NULL
"88075","04/15/2015 08:54:34","04/15/2015 08:54:34","モハメド・イッサ","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88076","04/15/2015 08:54:34","04/15/2015 08:54:34","（","記号","括弧開","*","*","*","*","（","（","（","623","6","3",NULL
"88077","04/15/2015 08:54:34","04/15/2015 08:54:34","Mohammed","名詞","固有名詞","組織","*","*","*","*","*","*","623","6","3",NULL
"88078","04/15/2015 08:54:34","04/15/2015 08:54:34","Issa","名詞","一般","*","*","*","*","*","*","*","623","6","3",NULL
"88079","04/15/2015 08:54:34","04/15/2015 08:54:34","）","記号","括弧閉","*","*","*","*","）","）","）","623","6","3",NULL
"88080","04/15/2015 08:54:34","04/15/2015 08:54:34","上級","名詞","一般","*","*","*","*","上級","ジョウキュウ","ジョーキュー","623","6","3",NULL
"88081","04/15/2015 08:54:34","04/15/2015 08:54:34","司令","名詞","サ変接続","*","*","*","*","司令","シレイ","シレイ","623","6","3",NULL
"88082","04/15/2015 08:54:34","04/15/2015 08:54:34","官","名詞","接尾","一般","*","*","*","官","カン","カン","623","6","3",NULL
"88083","04/15/2015 08:54:34","04/15/2015 08:54:34","が","助詞","格助詞","一般","*","*","*","が","ガ","ガ","623","6","3",NULL
"88084","04/15/2015 08:54:34","04/15/2015 08:54:34","含ま","動詞","自立","*","*","五段・マ行","未然形","含む","フクマ","フクマ","623","6","3",NULL
"88085","04/15/2015 08:54:34","04/15/2015 08:54:34","れ","動詞","接尾","*","*","一段","連用形","れる","レ","レ","623","6","3",NULL
"88086","04/15/2015 08:54:34","04/15/2015 08:54:34","て","助詞","接続助詞","*","*","*","*","て","テ","テ","623","6","3",NULL
"88087","04/15/2015 08:54:34","04/15/2015 08:54:34","いる","動詞","非自立","*","*","一段","基本形","いる","イル","イル","623","6","3",NULL
"88088","04/15/2015 08:54:34","04/15/2015 08:54:34","。","記号","句点","*","*","*","*","。","。","。","623","6","3",NULL
"88089","04/15/2015 08:54:34","04/15/2015 08:54:34","また","接続詞","*","*","*","*","*","また","マタ","マタ","623","6","3",NULL
"88090","04/15/2015 08:54:34","04/15/2015 08:54:34","、","記号","読点","*","*","*","*","、","、","、","623","6","3",NULL
"88091","04/15/2015 08:54:34","04/15/2015 08:54:34","2008","名詞","数","*","*","*","*","*","*","*","623","6","3",NULL
"88092","04/15/2015 08:54:34","04/15/2015 08:54:34","年","名詞","接尾","助数詞","*","*","*","年","ネン","ネン","623","6","3",NULL
"88093","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88094","04/15/2015 08:54:34","04/15/2015 08:54:34","シリア","名詞","固有名詞","地域","国","*","*","シリア","シリア","シリア","623","6","3",NULL
"88095","04/15/2015 08:54:34","04/15/2015 08:54:34","で","助詞","格助詞","一般","*","*","*","で","デ","デ","623","6","3",NULL
"88096","04/15/2015 08:54:34","04/15/2015 08:54:34","自動車","名詞","一般","*","*","*","*","自動車","ジドウシャ","ジドーシャ","623","6","3",NULL
"88097","04/15/2015 08:54:34","04/15/2015 08:54:34","に","助詞","格助詞","一般","*","*","*","に","ニ","ニ","623","6","3",NULL
"88098","04/15/2015 08:54:34","04/15/2015 08:54:34","仕掛け","動詞","自立","*","*","一段","未然形","仕掛ける","シカケ","シカケ","623","6","3",NULL
"88099","04/15/2015 08:54:34","04/15/2015 08:54:34","られ","動詞","接尾","*","*","一段","連用形","られる","ラレ","ラレ","623","6","3",NULL
"88100","04/15/2015 08:54:34","04/15/2015 08:54:34","た","助動詞","*","*","*","特殊・タ","基本形","た","タ","タ","623","6","3",NULL
"88101","04/15/2015 08:54:34","04/15/2015 08:54:34","爆弾","名詞","一般","*","*","*","*","爆弾","バクダン","バクダン","623","6","3",NULL
"88102","04/15/2015 08:54:34","04/15/2015 08:54:34","によって","助詞","格助詞","連語","*","*","*","によって","ニヨッテ","ニヨッテ","623","6","3",NULL
"88103","04/15/2015 08:54:34","04/15/2015 08:54:34","殺害","名詞","サ変接続","*","*","*","*","殺害","サツガイ","サツガイ","623","6","3",NULL
